"","V1","V2","V3","V4","V5","V6"
"1021","MID","APXMIDP",20171222,9,45.04,538.7
"1121","MID","APXMIDP",20171222,10,44.64,545.15
"1221","MID","APXMIDP",20171222,11,45.65,461.8
"1321","MID","APXMIDP",20171222,12,41.21,604.9
"1421","MID","APXMIDP",20171222,13,59.68,678.75
"1521","MID","APXMIDP",20171222,14,45.77,905.1
"1621","MID","APXMIDP",20171222,15,48.77,702.2
"1721","MID","APXMIDP",20171222,16,58.68,471.25
"1821","MID","APXMIDP",20171222,17,46.38,497.55
"1921","MID","APXMIDP",20171222,18,51.37,309.7
"2021","MID","APXMIDP",20171222,19,51.35,319.65
"2125","MID","APXMIDP",20171222,20,51.18,409.75
"2223","MID","APXMIDP",20171222,21,56.38,581.7
"2321","MID","APXMIDP",20171222,22,54.26,524.85
"2421","MID","APXMIDP",20171222,23,56.73,614.95
"2521","MID","APXMIDP",20171222,24,54.57,586.8
"2621","MID","APXMIDP",20171222,25,55.33,680.5
"2721","MID","APXMIDP",20171222,26,53.06,636.45
"2821","MID","APXMIDP",20171222,27,52.04,536.75
"2921","MID","APXMIDP",20171222,28,51.59,608.4
"3021","MID","APXMIDP",20171222,29,51.1,801.75
"3125","MID","APXMIDP",20171222,30,50.98,680.65
"3223","MID","APXMIDP",20171222,31,46,923.65
"3321","MID","APXMIDP",20171222,32,49.47,900
"3421","MID","APXMIDP",20171222,33,49.64,952
"3521","MID","APXMIDP",20171222,34,60.1,922.4
"3621","MID","APXMIDP",20171222,35,58.32,924.35
"3721","MID","APXMIDP",20171222,36,58.38,887.25
"3821","MID","APXMIDP",20171222,37,60.92,962.75
"3921","MID","APXMIDP",20171222,38,57.6,945.45
"4021","MID","APXMIDP",20171222,39,49.9,1196.95
"4125","MID","APXMIDP",20171222,40,51.85,744.55
"4223","MID","APXMIDP",20171222,41,49.78,1005.65
"4321","MID","APXMIDP",20171222,42,48.75,969.05
"4421","MID","APXMIDP",20171222,43,51,1162.5
"4521","MID","APXMIDP",20171222,44,49.15,1130.75
"4620","MID","APXMIDP",20171222,45,47.96,1698.7
"4720","MID","APXMIDP",20171222,46,48,2271.55
"4820","MID","APXMIDP",20171222,47,49.76,1204.3
"4919","MID","APXMIDP",20171222,48,51.32,849.95
"2106","MID","APXMIDP",20171223,1,50.26,708
"3106","MID","APXMIDP",20171223,2,52.23,669.1
"4106","MID","APXMIDP",20171223,3,52.36,772.5
"522","MID","APXMIDP",20171223,4,50.54,878.8
"622","MID","APXMIDP",20171223,5,49.75,980.7
"722","MID","APXMIDP",20171223,6,51.13,726.8
"822","MID","APXMIDP",20171223,7,45.08,642.15
"922","MID","APXMIDP",20171223,8,42.9,745.5
"1022","MID","APXMIDP",20171223,9,42.61,765.5
"1122","MID","APXMIDP",20171223,10,41.6,978.5
"1222","MID","APXMIDP",20171223,11,42.32,951.3
"1322","MID","APXMIDP",20171223,12,41.91,901.5
"1422","MID","APXMIDP",20171223,13,42.4,986.5
"1522","MID","APXMIDP",20171223,14,42.41,1004.05
"1622","MID","APXMIDP",20171223,15,41.35,1317.8
"1722","MID","APXMIDP",20171223,16,43.84,1056.55
"1822","MID","APXMIDP",20171223,17,45.04,812.4
"1922","MID","APXMIDP",20171223,18,47.32,784.5
"2022","MID","APXMIDP",20171223,19,56.44,614
"2126","MID","APXMIDP",20171223,20,53.58,623.15
"2224","MID","APXMIDP",20171223,21,53.5,714.85
"2322","MID","APXMIDP",20171223,22,52.01,676.55
"2422","MID","APXMIDP",20171223,23,44.81,725.7
"2522","MID","APXMIDP",20171223,24,44.93,701.2
"2622","MID","APXMIDP",20171223,25,45.46,859
"2722","MID","APXMIDP",20171223,26,45.44,827
"2822","MID","APXMIDP",20171223,27,46.63,901.3
"2922","MID","APXMIDP",20171223,28,46.05,913.9
"3022","MID","APXMIDP",20171223,29,45.97,997.55
"3126","MID","APXMIDP",20171223,30,46.17,835.7
"3224","MID","APXMIDP",20171223,31,51.91,1363.35
"3322","MID","APXMIDP",20171223,32,52.33,1182.4
"3422","MID","APXMIDP",20171223,33,53.66,1416.85
"3522","MID","APXMIDP",20171223,34,60.89,1305.05
"3622","MID","APXMIDP",20171223,35,63.25,1269.5
"3722","MID","APXMIDP",20171223,36,61.84,1261.85
"3822","MID","APXMIDP",20171223,37,62.26,1327.05
"3922","MID","APXMIDP",20171223,38,59.16,1475.45
"4022","MID","APXMIDP",20171223,39,54.05,940.9
"4126","MID","APXMIDP",20171223,40,50.75,813.3
"4224","MID","APXMIDP",20171223,41,51.15,1052.35
"4322","MID","APXMIDP",20171223,42,51.19,862.85
"4422","MID","APXMIDP",20171223,43,49.29,997.5
"4522","MID","APXMIDP",20171223,44,50.74,862.5
"4621","MID","APXMIDP",20171223,45,48.69,905.3
"4721","MID","APXMIDP",20171223,46,47.86,1176.9
"4821","MID","APXMIDP",20171223,47,54.16,653.25
"4920","MID","APXMIDP",20171223,48,54.4,549
"2107","MID","APXMIDP",20171224,1,57.64,710.7
"3107","MID","APXMIDP",20171224,2,55.03,583.75
"4107","MID","APXMIDP",20171224,3,56.05,645.95
"523","MID","APXMIDP",20171224,4,54.53,528.5
"623","MID","APXMIDP",20171224,5,49.12,464.85
"723","MID","APXMIDP",20171224,6,46.48,622.5
"823","MID","APXMIDP",20171224,7,36.38,755.9
"923","MID","APXMIDP",20171224,8,34.85,704.4
"1023","MID","APXMIDP",20171224,9,33.73,711.15
"1123","MID","APXMIDP",20171224,10,33.8,663.55
"1223","MID","APXMIDP",20171224,11,33.89,635.75
"1323","MID","APXMIDP",20171224,12,34.79,602.7
"1423","MID","APXMIDP",20171224,13,35.21,584.45
"1523","MID","APXMIDP",20171224,14,35.47,702.05
"1623","MID","APXMIDP",20171224,15,45.29,1269.05
"1723","MID","APXMIDP",20171224,16,48.5,1248.55
"1823","MID","APXMIDP",20171224,17,50.3,1010.7
"1923","MID","APXMIDP",20171224,18,47.98,1187.9
"2023","MID","APXMIDP",20171224,19,48.68,604
"2127","MID","APXMIDP",20171224,20,51.11,595.5
"2225","MID","APXMIDP",20171224,21,51.57,520.7
"2323","MID","APXMIDP",20171224,22,53.42,558.25
"2423","MID","APXMIDP",20171224,23,53.66,503.9
"2523","MID","APXMIDP",20171224,24,51.06,581
"2623","MID","APXMIDP",20171224,25,52.99,633.95
"2723","MID","APXMIDP",20171224,26,52.27,636.05
"2823","MID","APXMIDP",20171224,27,46.53,606.25
"2923","MID","APXMIDP",20171224,28,46.62,566.75
"3023","MID","APXMIDP",20171224,29,46.21,580.45
"3127","MID","APXMIDP",20171224,30,45.73,647
"3225","MID","APXMIDP",20171224,31,42.57,378.1
"3323","MID","APXMIDP",20171224,32,41.06,353.15
"3423","MID","APXMIDP",20171224,33,50.44,769.2
"3523","MID","APXMIDP",20171224,34,61.84,478
"3623","MID","APXMIDP",20171224,35,63.95,628.6
"3723","MID","APXMIDP",20171224,36,57.01,584.45
"3823","MID","APXMIDP",20171224,37,50.75,451.5
"3923","MID","APXMIDP",20171224,38,50.91,374.35
"4023","MID","APXMIDP",20171224,39,49,997
"4127","MID","APXMIDP",20171224,40,51.35,561.95
"4225","MID","APXMIDP",20171224,41,49.05,485
"4323","MID","APXMIDP",20171224,42,47.16,553.45
"4423","MID","APXMIDP",20171224,43,50.24,709.25
"4523","MID","APXMIDP",20171224,44,47.13,538.6
"4622","MID","APXMIDP",20171224,45,48.46,644.3
"4722","MID","APXMIDP",20171224,46,47.45,799.65
"4822","MID","APXMIDP",20171224,47,45.2,444.5
"4921","MID","APXMIDP",20171224,48,40.48,453.85
"2108","MID","APXMIDP",20171225,1,42.4,530.5
"3108","MID","APXMIDP",20171225,2,38.73,684
"4108","MID","APXMIDP",20171225,3,34.2,911.7
"524","MID","APXMIDP",20171225,4,35.19,1003.25
"624","MID","APXMIDP",20171225,5,35.81,760.5
"724","MID","APXMIDP",20171225,6,36.62,650.25
"824","MID","APXMIDP",20171225,7,33.6,417
"924","MID","APXMIDP",20171225,8,28.92,444.05
"1024","MID","APXMIDP",20171225,9,25.6,364.3
"1124","MID","APXMIDP",20171225,10,27.04,314.5
"1224","MID","APXMIDP",20171225,11,27.19,519.65
"1324","MID","APXMIDP",20171225,12,27.32,465
"1424","MID","APXMIDP",20171225,13,34.87,705.4
"1524","MID","APXMIDP",20171225,14,36.06,717.45
"1624","MID","APXMIDP",20171225,15,41.67,1502
"1724","MID","APXMIDP",20171225,16,42.27,1407.5
"1824","MID","APXMIDP",20171225,17,44.17,1254.9
"1924","MID","APXMIDP",20171225,18,44.34,826.35
"2024","MID","APXMIDP",20171225,19,46.47,797.5
"2128","MID","APXMIDP",20171225,20,47.29,690.75
"2226","MID","APXMIDP",20171225,21,49.31,525
"2324","MID","APXMIDP",20171225,22,49.77,616.9
"2424","MID","APXMIDP",20171225,23,58.86,728.75
"2524","MID","APXMIDP",20171225,24,58.47,616.3
"2624","MID","APXMIDP",20171225,25,63.98,738.75
"2724","MID","APXMIDP",20171225,26,64.77,912.4
"2824","MID","APXMIDP",20171225,27,63.27,935.85
"2924","MID","APXMIDP",20171225,28,63.42,1002.8
"3024","MID","APXMIDP",20171225,29,57.16,761.6
"3128","MID","APXMIDP",20171225,30,54.43,904.95
"3226","MID","APXMIDP",20171225,31,49,468.65
"3324","MID","APXMIDP",20171225,32,49.26,447.25
"3424","MID","APXMIDP",20171225,33,49.89,388.6
"3524","MID","APXMIDP",20171225,34,53.54,381.05
"3624","MID","APXMIDP",20171225,35,49.12,563.7
"3724","MID","APXMIDP",20171225,36,46.92,388.15
"3824","MID","APXMIDP",20171225,37,49.17,576.6
"3924","MID","APXMIDP",20171225,38,53.25,544.7
"4024","MID","APXMIDP",20171225,39,49.81,634.6
"4128","MID","APXMIDP",20171225,40,49.67,570.5
"4226","MID","APXMIDP",20171225,41,49.76,617.75
"4324","MID","APXMIDP",20171225,42,51.46,803.2
"4424","MID","APXMIDP",20171225,43,47.68,865.55
"4524","MID","APXMIDP",20171225,44,48.33,879
"4623","MID","APXMIDP",20171225,45,46.76,892.95
"4723","MID","APXMIDP",20171225,46,47.08,1157
"4823","MID","APXMIDP",20171225,47,46.49,552
"4922","MID","APXMIDP",20171225,48,46.31,405.9
"2109","MID","APXMIDP",20171226,1,45.23,526.85
"3109","MID","APXMIDP",20171226,2,48.71,483.85
"4109","MID","APXMIDP",20171226,3,46.03,735.8
"525","MID","APXMIDP",20171226,4,44.23,537.45
"625","MID","APXMIDP",20171226,5,40.74,437.5
"725","MID","APXMIDP",20171226,6,38.99,490.5
"825","MID","APXMIDP",20171226,7,30.74,492.4
"925","MID","APXMIDP",20171226,8,31.86,539.85
"1025","MID","APXMIDP",20171226,9,31.36,473.25
"1125","MID","APXMIDP",20171226,10,30.94,400.35
"1225","MID","APXMIDP",20171226,11,38.17,341
"1325","MID","APXMIDP",20171226,12,39.48,220.8
"1425","MID","APXMIDP",20171226,13,41.29,499.45
"1525","MID","APXMIDP",20171226,14,40.55,504.5
"1625","MID","APXMIDP",20171226,15,43.54,888.85
"1725","MID","APXMIDP",20171226,16,43.84,963.75
"1825","MID","APXMIDP",20171226,17,50.77,921.9
"1925","MID","APXMIDP",20171226,18,48.75,739.7
"2025","MID","APXMIDP",20171226,19,52.5,484.9
"2129","MID","APXMIDP",20171226,20,51.47,754.4
"2227","MID","APXMIDP",20171226,21,47.83,431.95
"2325","MID","APXMIDP",20171226,22,47.78,566.4
"2425","MID","APXMIDP",20171226,23,50.46,729.6
"2525","MID","APXMIDP",20171226,24,50.57,759.1
"2625","MID","APXMIDP",20171226,25,51.35,710.5
"2725","MID","APXMIDP",20171226,26,51.5,665.6
"2825","MID","APXMIDP",20171226,27,53.36,620.55
"2925","MID","APXMIDP",20171226,28,53.43,616.3
"3025","MID","APXMIDP",20171226,29,57.08,839.95
"3129","MID","APXMIDP",20171226,30,52.92,942.9
"3227","MID","APXMIDP",20171226,31,53.19,894
"3325","MID","APXMIDP",20171226,32,57.17,658
"3425","MID","APXMIDP",20171226,33,67.73,526.1
"3525","MID","APXMIDP",20171226,34,79.01,563.1
"3625","MID","APXMIDP",20171226,35,84.04,641
"3725","MID","APXMIDP",20171226,36,85.71,585.3
"3825","MID","APXMIDP",20171226,37,77.97,607.55
"3925","MID","APXMIDP",20171226,38,76.34,790
"4025","MID","APXMIDP",20171226,39,67.41,867.65
"4129","MID","APXMIDP",20171226,40,64.96,945.85
"4227","MID","APXMIDP",20171226,41,68.53,1101
"4325","MID","APXMIDP",20171226,42,62.15,892.35
"4425","MID","APXMIDP",20171226,43,54.82,1019.4
"4525","MID","APXMIDP",20171226,44,53.4,1027.45
"4624","MID","APXMIDP",20171226,45,52.38,999.4
"4724","MID","APXMIDP",20171226,46,52.44,1214.95
"4824","MID","APXMIDP",20171226,47,54.65,618.3
"4923","MID","APXMIDP",20171226,48,53.48,472.05
"2130","MID","APXMIDP",20171227,1,52.53,308.25
"3130","MID","APXMIDP",20171227,2,48.26,647.6
"4130","MID","APXMIDP",20171227,3,46.02,515.75
"526","MID","APXMIDP",20171227,4,44.86,593
"626","MID","APXMIDP",20171227,5,44.48,675.2
"726","MID","APXMIDP",20171227,6,43.91,618.55
"826","MID","APXMIDP",20171227,7,40.24,562
"926","MID","APXMIDP",20171227,8,41.87,591.95
"1026","MID","APXMIDP",20171227,9,42.14,428
"1126","MID","APXMIDP",20171227,10,42.83,443.7
"1226","MID","APXMIDP",20171227,11,44.01,453
"1326","MID","APXMIDP",20171227,12,48.4,333.15
"1426","MID","APXMIDP",20171227,13,47.05,621
"1526","MID","APXMIDP",20171227,14,46.5,815.95
"1626","MID","APXMIDP",20171227,15,43.31,588.5
"1726","MID","APXMIDP",20171227,16,49.32,774.95
"1826","MID","APXMIDP",20171227,17,45.83,726.25
"1926","MID","APXMIDP",20171227,18,38.82,659.45
"2026","MID","APXMIDP",20171227,19,49.12,600.85
"2131","MID","APXMIDP",20171227,20,51.03,568.65
"2228","MID","APXMIDP",20171227,21,55.62,754
"2326","MID","APXMIDP",20171227,22,55.82,842.55
"2426","MID","APXMIDP",20171227,23,56.25,825.85
"2526","MID","APXMIDP",20171227,24,55.51,833.15
"2626","MID","APXMIDP",20171227,25,55.71,724.1
"2726","MID","APXMIDP",20171227,26,55.98,744.3
"2826","MID","APXMIDP",20171227,27,53.68,786.5
"2926","MID","APXMIDP",20171227,28,53.67,723.6
"3026","MID","APXMIDP",20171227,29,53.3,758.8
"3131","MID","APXMIDP",20171227,30,50.6,951.75
"3228","MID","APXMIDP",20171227,31,53.59,1214
"3326","MID","APXMIDP",20171227,32,53.11,1349.4
"3426","MID","APXMIDP",20171227,33,58.84,841.65
"3526","MID","APXMIDP",20171227,34,74.68,1031.55
"3626","MID","APXMIDP",20171227,35,74.14,1086.65
"3726","MID","APXMIDP",20171227,36,73.72,1175.85
"3826","MID","APXMIDP",20171227,37,73.3,1179.35
"3926","MID","APXMIDP",20171227,38,71.4,1141.5
"4026","MID","APXMIDP",20171227,39,60.65,1251.25
"4131","MID","APXMIDP",20171227,40,56.83,1164.4
"4228","MID","APXMIDP",20171227,41,56.74,1306.75
"4326","MID","APXMIDP",20171227,42,52.62,1165
"4426","MID","APXMIDP",20171227,43,49.84,1260.9
"4526","MID","APXMIDP",20171227,44,47.95,1271.2
"4625","MID","APXMIDP",20171227,45,47.39,1311.5
"4725","MID","APXMIDP",20171227,46,45.62,1489
"4825","MID","APXMIDP",20171227,47,46.27,657.25
"4924","MID","APXMIDP",20171227,48,45.97,203.8
"2132","MID","APXMIDP",20171228,1,43.95,255.45
"3132","MID","APXMIDP",20171228,2,48.21,296.15
"4132","MID","APXMIDP",20171228,3,52.15,539.5
"527","MID","APXMIDP",20171228,4,49.89,284
"627","MID","APXMIDP",20171228,5,46.62,298.4
"727","MID","APXMIDP",20171228,6,46.03,405
"827","MID","APXMIDP",20171228,7,43.45,307.95
"927","MID","APXMIDP",20171228,8,44.21,346.45
"1027","MID","APXMIDP",20171228,9,41.97,157
"1127","MID","APXMIDP",20171228,10,43.63,221.7
"1227","MID","APXMIDP",20171228,11,45.32,305
"1327","MID","APXMIDP",20171228,12,46.36,349.75
"1427","MID","APXMIDP",20171228,13,46.13,482.5
"1527","MID","APXMIDP",20171228,14,41.54,916.2
"1627","MID","APXMIDP",20171228,15,46.12,1016.55
"1727","MID","APXMIDP",20171228,16,44.13,875
"1827","MID","APXMIDP",20171228,17,42.61,767.15
"1927","MID","APXMIDP",20171228,18,45.14,786.9
"2027","MID","APXMIDP",20171228,19,46.11,439.2
"2133","MID","APXMIDP",20171228,20,46.35,581.7
"2229","MID","APXMIDP",20171228,21,46.52,591.4
"2327","MID","APXMIDP",20171228,22,46.7,655.2
"2427","MID","APXMIDP",20171228,23,45.83,798
"2527","MID","APXMIDP",20171228,24,45.27,862.2
"2627","MID","APXMIDP",20171228,25,45.17,728.35
"2727","MID","APXMIDP",20171228,26,44.11,951.1
"2827","MID","APXMIDP",20171228,27,47.11,811.85
"2927","MID","APXMIDP",20171228,28,47.64,1019.05
"3027","MID","APXMIDP",20171228,29,47.64,1013.4
"3133","MID","APXMIDP",20171228,30,48.44,960.1
"3229","MID","APXMIDP",20171228,31,55.85,1289.4
"3327","MID","APXMIDP",20171228,32,60.71,1083.45
"3427","MID","APXMIDP",20171228,33,64.65,926.2
"3527","MID","APXMIDP",20171228,34,82.85,871
"3627","MID","APXMIDP",20171228,35,108.46,1233.55
"3727","MID","APXMIDP",20171228,36,106.57,1250.1
"3827","MID","APXMIDP",20171228,37,109.91,1397.95
"3927","MID","APXMIDP",20171228,38,97.66,1233.8
"4027","MID","APXMIDP",20171228,39,71.84,891.25
"4133","MID","APXMIDP",20171228,40,62.09,807.2
"4229","MID","APXMIDP",20171228,41,58.41,815.6
"4327","MID","APXMIDP",20171228,42,53.08,1004.55
"4427","MID","APXMIDP",20171228,43,50.02,1224.35
"4527","MID","APXMIDP",20171228,44,49.37,1496.75
"4626","MID","APXMIDP",20171228,45,48.87,1457.85
"4726","MID","APXMIDP",20171228,46,49.17,1804.65
"4826","MID","APXMIDP",20171228,47,53.58,1181.15
"4925","MID","APXMIDP",20171228,48,52.52,598
"2134","MID","APXMIDP",20171229,1,54.41,620.15
"3134","MID","APXMIDP",20171229,2,57.58,634.7
"4134","MID","APXMIDP",20171229,3,57.69,679.65
"528","MID","APXMIDP",20171229,4,58.73,654.55
"628","MID","APXMIDP",20171229,5,56.27,620
"728","MID","APXMIDP",20171229,6,56.53,602.55
"828","MID","APXMIDP",20171229,7,58.97,557.55
"928","MID","APXMIDP",20171229,8,53.73,570.45
"1028","MID","APXMIDP",20171229,9,48.81,456.1
"1128","MID","APXMIDP",20171229,10,49.16,615.1
"1228","MID","APXMIDP",20171229,11,49.4,473.15
"1328","MID","APXMIDP",20171229,12,46.56,600
"1428","MID","APXMIDP",20171229,13,45.04,781.3
"1528","MID","APXMIDP",20171229,14,38.98,1433.8
"1628","MID","APXMIDP",20171229,15,41.34,1118
"1728","MID","APXMIDP",20171229,16,41.62,1539.4
"1828","MID","APXMIDP",20171229,17,42.77,1358.1
"1928","MID","APXMIDP",20171229,18,47.26,1607.1
"2028","MID","APXMIDP",20171229,19,47.52,1175.5
"2135","MID","APXMIDP",20171229,20,48.67,1138.95
"2230","MID","APXMIDP",20171229,21,50,1116.3
"2328","MID","APXMIDP",20171229,22,51.53,1209.05
"2428","MID","APXMIDP",20171229,23,63.11,738
"2528","MID","APXMIDP",20171229,24,60.13,757.15
"2628","MID","APXMIDP",20171229,25,58.51,693.35
"2728","MID","APXMIDP",20171229,26,57.6,809.35
"2828","MID","APXMIDP",20171229,27,56.83,805.25
"2928","MID","APXMIDP",20171229,28,56.54,867.85
"3028","MID","APXMIDP",20171229,29,54.17,1063.25
"3135","MID","APXMIDP",20171229,30,52.8,1208.75
"3230","MID","APXMIDP",20171229,31,62.38,1248.1
"3328","MID","APXMIDP",20171229,32,61.6,1255.85
"3428","MID","APXMIDP",20171229,33,62.84,1439.25
"3528","MID","APXMIDP",20171229,34,75.06,1290.75
"3628","MID","APXMIDP",20171229,35,78.3,1357.05
"3728","MID","APXMIDP",20171229,36,78.82,1315.85
"3828","MID","APXMIDP",20171229,37,76.52,1405.05
"3928","MID","APXMIDP",20171229,38,72.6,1480.95
"4028","MID","APXMIDP",20171229,39,63.41,1132.4
"4135","MID","APXMIDP",20171229,40,58.52,957.8
"4230","MID","APXMIDP",20171229,41,56.59,935.9
"4328","MID","APXMIDP",20171229,42,51.59,1103
"4428","MID","APXMIDP",20171229,43,47.56,883.5
"4528","MID","APXMIDP",20171229,44,46.7,1116.1
"4627","MID","APXMIDP",20171229,45,46.49,1431.95
"4727","MID","APXMIDP",20171229,46,46.56,1785.9
"4827","MID","APXMIDP",20171229,47,47.61,828.3
"4926","MID","APXMIDP",20171229,48,47.37,817.3
"2136","MID","APXMIDP",20171230,1,50,706.4
"3136","MID","APXMIDP",20171230,2,53.39,732.25
"4136","MID","APXMIDP",20171230,3,54.24,688.5
"529","MID","APXMIDP",20171230,4,53.24,655.75
"629","MID","APXMIDP",20171230,5,55.48,641
"729","MID","APXMIDP",20171230,6,55.11,687.5
"829","MID","APXMIDP",20171230,7,54.12,893.6
"929","MID","APXMIDP",20171230,8,52.63,1015.8
"1029","MID","APXMIDP",20171230,9,52.52,822.9
"1129","MID","APXMIDP",20171230,10,51.4,713.65
"1229","MID","APXMIDP",20171230,11,49.01,866.2
"1329","MID","APXMIDP",20171230,12,48.3,1002
"1429","MID","APXMIDP",20171230,13,50.12,915.7
"1529","MID","APXMIDP",20171230,14,47.98,1069
"1629","MID","APXMIDP",20171230,15,44.23,1080
"1729","MID","APXMIDP",20171230,16,46.38,898.75
"1829","MID","APXMIDP",20171230,17,48.14,822.45
"1929","MID","APXMIDP",20171230,18,50.24,732.25
"2029","MID","APXMIDP",20171230,19,65.38,388.55
"2137","MID","APXMIDP",20171230,20,65.78,239.3
"2231","MID","APXMIDP",20171230,21,64.26,372.5
"2329","MID","APXMIDP",20171230,22,67.4,505.8
"2429","MID","APXMIDP",20171230,23,59.8,1070.65
"2529","MID","APXMIDP",20171230,24,57.78,1029
"2629","MID","APXMIDP",20171230,25,58.47,1344
"2729","MID","APXMIDP",20171230,26,56.46,1372.5
"2829","MID","APXMIDP",20171230,27,51.13,1454.25
"2929","MID","APXMIDP",20171230,28,50.88,1446.5
"3029","MID","APXMIDP",20171230,29,50.56,1355.5
"3137","MID","APXMIDP",20171230,30,51.58,1219
"3231","MID","APXMIDP",20171230,31,50.25,1232.9
"3329","MID","APXMIDP",20171230,32,50.76,1088.4
"3429","MID","APXMIDP",20171230,33,50.18,1121.9
"3529","MID","APXMIDP",20171230,34,58.65,1222
"3629","MID","APXMIDP",20171230,35,66.9,1090.95
"3729","MID","APXMIDP",20171230,36,66.86,1047
"3829","MID","APXMIDP",20171230,37,69.02,1181.8
"3929","MID","APXMIDP",20171230,38,67.45,1174.55
"4029","MID","APXMIDP",20171230,39,62.67,859.25
"4137","MID","APXMIDP",20171230,40,59.78,762.5
"4231","MID","APXMIDP",20171230,41,60.12,880.5
"4329","MID","APXMIDP",20171230,42,59.87,689.5
"4429","MID","APXMIDP",20171230,43,55.81,1022.1
"4529","MID","APXMIDP",20171230,44,52.64,1085.75
"4628","MID","APXMIDP",20171230,45,53.07,1224.75
"4728","MID","APXMIDP",20171230,46,51.5,1336.45
"4828","MID","APXMIDP",20171230,47,54.84,810
"4927","MID","APXMIDP",20171230,48,53.8,582.65
"2138","MID","APXMIDP",20171231,1,50.23,623
"3138","MID","APXMIDP",20171231,2,49.85,592.7
"4138","MID","APXMIDP",20171231,3,47.31,605.55
"530","MID","APXMIDP",20171231,4,44.74,472.8
"630","MID","APXMIDP",20171231,5,45.01,303.35
"730","MID","APXMIDP",20171231,10,3.9,736.55
"830","MID","APXMIDP",20171231,11,-11.37,779.65
"930","MID","APXMIDP",20171231,12,-19.02,882.7
"1030","MID","APXMIDP",20171231,13,-13.9,779.6
"1130","MID","APXMIDP",20171231,14,-14.37,882.6
"1230","MID","APXMIDP",20171231,15,-6.28,1275.75
"1330","MID","APXMIDP",20171231,16,-6.25,1355
"1430","MID","APXMIDP",20171231,17,5.65,1044.8
"1530","MID","APXMIDP",20171231,18,15.66,1398.2
"1630","MID","APXMIDP",20171231,19,41.12,1673.9
"1730","MID","APXMIDP",20171231,20,44.73,1617.9
"1830","MID","APXMIDP",20171231,21,46.23,1587.4
"1930","MID","APXMIDP",20171231,22,44.79,1468.8
"2030","MID","APXMIDP",20171231,23,47.59,657.75
"2139","MID","APXMIDP",20171231,24,42.65,681.7
"2232","MID","APXMIDP",20171231,25,46.32,858.95
"2330","MID","APXMIDP",20171231,26,46.5,939.85
"2430","MID","APXMIDP",20171231,27,49.54,1052.35
"2530","MID","APXMIDP",20171231,28,49.04,1089.4
"2630","MID","APXMIDP",20171231,29,48.17,1336.55
"2730","MID","APXMIDP",20171231,30,48.21,1393
"2830","MID","APXMIDP",20171231,31,55.89,936.65
"2930","MID","APXMIDP",20171231,32,55.66,940.4
"3030","MID","APXMIDP",20171231,33,57.2,1093.75
"3139","MID","APXMIDP",20171231,34,73.16,956
"3232","MID","APXMIDP",20171231,35,88.43,1140.25
"3330","MID","APXMIDP",20171231,36,86.88,1161.55
"3430","MID","APXMIDP",20171231,37,98.87,1213.7
"3530","MID","APXMIDP",20171231,38,84.88,1188.5
"3630","MID","APXMIDP",20171231,39,53.33,1042.35
"3730","MID","APXMIDP",20171231,40,49.1,1197.95
"3830","MID","APXMIDP",20171231,41,45.05,1326.4
"3930","MID","APXMIDP",20171231,42,44.13,1704.05
"4030","MID","APXMIDP",20171231,43,43.15,1846.95
"4139","MID","APXMIDP",20171231,44,40.57,2252.5
"4232","MID","APXMIDP",20171231,45,40.23,2174.4
"4330","MID","APXMIDP",20171231,46,41.13,2832.95
"4430","MID","APXMIDP",20171231,47,42.8,879.7
"4530","MID","APXMIDP",20171231,48,43.42,731.55
